ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
ILTISJZO,20,TIILJSO;TIILSZO;TILJSZO;TIILJSZ;IILJSZO;TIILJZO,Z;J;I;O;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gzhB8zhRpglB8ywR4ilC8wwi0RpE8R4g0JeAgWHAq?C+tCPOdBA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA;v115@9gzhB8R4Atg0ilB8R4Btg0ywC8zhglwwE8Ath0JeAg?WHApuPFDMddBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTSIJZO,21,TIILJSO;TILJSZO;TIILJSZ;IILJSZO;TIILJZO,Z;I;O;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gzhB8zhRpglB8ywR4ilC8wwi0RpE8R4g0JeAgWHAq?C+tCPOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gzhB8R4Atg0ywB8R4Btg0ilC8zhglwwE8Ath0JeAg?WHApiPFDUddBA;v115@9gzhB8R4Atg0ilB8R4Btg0ywC8zhglwwE8Ath0JeAg?WHApuPFDMddBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTSIJOZ,14,TIILJSO;TILJSZO;TIILJSZ;TIILJZO;IILJSZO,Z;I;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhglRpB8ywR4glRpC8wwi0hlE8R4g0JeAgWH?AqyKxCTOdBA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gzhB8zhRpglB8ywR4ilC8wwi0RpE8R4g0JeAgWHAq?C+tCPOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
ILTSIOJZ,12,TIILJSO;TIILJZO;TIILJSZ,Z;S;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhglRpB8ywR4glRpC8wwi0hlE8R4g0JeAgWH?AqyKxCTOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA
ILTSOIJZ,14,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhglRpB8ywR4glRpC8wwi0hlE8R4g0JeAgWH?AqyKxCTOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
ILTOSIJZ,14,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gzhB8zhglRpB8ywR4glRpC8wwi0hlE8R4g0JeAgWH?AqyKxCTOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
ILOTSIJZ,14,TIILJSO;TILJSZO;TIILJZO,Z;I;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gzhB8zhglRpB8ywR4glRpC8wwi0hlE8R4g0JeAgWH?AqyKxCTOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IOLTSIJZ,13,TIILJSO;TILJSZO;TIILJZO,Z;I;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8wwhlwhi0B8ywglwhRpg0C8BtglwhRpE8Btwh?JeAgWHAaX9wCsPdBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IOLTSIZJ,13,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILOTSIZJ,13,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTOSIZJ,10,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTSOIZJ,9,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gzhB8wwi0glRpB8ywR4glRpC8zhhlE8R4g0JeAgWH?ApyKxCzPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTSIOZJ,7,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA
ILTSIZOJ,7,TIILJSO;TIILJSZ;TIILJZO,Z;O;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gh0R4B8hlxhg0R4B8BtglxhywC8Btxhg0wwE8glxh?JeAgWHAJejxCsvzBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA;v115@9gBtR4B8i0whglBtB80hglR4C8ywwhhlE8wwg0whJe?AgWHApO8LCatfBA
ILTSIZJO,16,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gh0R4B8hlxhg0R4B8BtglxhywC8Btxhg0wwE8glxh?JeAgWHAJejxCsvzBA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA;v115@9gBtR4B8i0whglBtB80hglR4C8ywwhhlE8wwg0whJe?AgWHApO8LCatfBA
ILTSZIJO,18,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;IILJSZO,Z;I;J;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhh0AtB8ywhlg0BtC8wwRpglg0AtE8RpglJe?AgWHAvizPCUOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8R4RpilB8R4g0RpywC8zhglwwE8i0JeAgWHAp?u/VCPddBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhRpglB8Bti0ilC8Btwwg0RpE8ywJeAgWHA0?XUPCPOdBA;v115@9gzhB8zhh0AtB8ywRpg0BtC8wwilg0AtE8glRpJeAg?WHAs3/wCPOdBA;v115@9gzhB8zhywB8Bti0ilC8BtR4glwwE8R4g0JeAgWHAz?XUPCUOdBA;v115@9gh0R4B8hlxhg0R4B8BtglxhywC8Btxhg0wwE8glxh?JeAgWHAJejxCsvzBA;v115@9gh0R4B8Bthlg0R4B8zhglywC8zhg0wwE8BtglJeAg?WHApOUPCJtDCA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA;v115@9gBtR4B8i0whglBtB80hglR4C8ywwhhlE8wwg0whJe?AgWHApO8LCatfBA
ILTSZIOJ,9,TIILJSO;TILJSZO;TIILSZO;TIILJSZ;TIILJZO;IILJSZO,Z;I;J;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gzhB8zhglRpB8Bti0glRpC8Btwwg0hlE8ywJeAgWH?A0XMgCKOdBA;v115@9gzhB8zhywB8Bti0ilC8BtR4glwwE8R4g0JeAgWHAz?XUPCUOdBA;v115@9gh0R4B8hlxhg0R4B8BtglxhywC8Btxhg0wwE8glxh?JeAgWHAJejxCsvzBA;v115@9gBtR4B8i0whglR4B80hglBtC8ywwhhlE8wwg0whJe?AgWHApO8LCz3fBA;v115@9gBtR4B8i0whglBtB80hglR4C8ywwhhlE8wwg0whJe?AgWHApO8LCatfBA
ILTSZOIJ,5,TIILJSO;TILJSZO;TIILSZO;TIILJSZ,Z;I;J;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8zhh0AtB8ywR4g0BtC8wwR4glg0AtE8ilJeAg?WHAMtzPCUOdBA;v115@9gQ4ywB8zhR4wwB8i0RpilC8zhglQ4E8g0RpJeAgWH?ApyaPCT+1BA;v115@9gzhB8wwi0RpglB8ywR4ilC8zhRpE8R4g0JeAgWHAp?yKxCzPdBA
